class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
1,0.568415761,0.726088107,-3.793744326,0.999498487,0.650695741,0.605917871,-3.781663895,0.998972535,0.693946481,0.611036062,-3.781171799,0.998884261,0.735893548,0.616824329,-3.781271458,0.998325288,0.510070145,0.591951489,-3.784811497,0.999292195,0.46260792,0.589698553,-3.785672426,0.999425769,0.428348213,0.588236094,-3.785661697,0.999360561,0.799857974,0.639300764,-3.148115635,0.99831003,0.387624741,0.591493249,-3.160205126,0.99965167,0.626259923,0.863778353,-3.502851963,0.998233199,0.493467897,0.843892992,-3.507673264,0.998984098,0.911800504,0.895309865,-2.216030359,0.974493384,0.216107652,0.897565424,-2.240410089,0.994870901,1.102876902,1.316300035,-1.611258745,0.197033092,0.07078369,1.409683824,-1.467825651,0.342019588,1.052770734,1.629455447,-1.479793906,0.025964607,0.098641738,1.860213637,-1.292518854,0.050733879,1.058213472,1.74110198,-1.465253115,0.031972837,0.08757107,2.015127182,-1.308965564,0.06013621,1.034909964,1.703927994,-1.546060801,0.041102692,0.121197559,1.979337335,-1.404306412,0.081480391,1.008306265,1.66224885,-1.502258778,0.041282237,0.146089867,1.918712497,-1.324427724,0.08075209,0.732430995,1.887464166,-0.050053228,0.004261042,0.328121573,1.884498715,0.055047143,0.0047633,0.667000413,2.504675627,-0.021914985,0.010892132,0.329417884,2.521831274,-0.007991789,0.012126202,0.687627256,3.180191278,1.260443211,0.001113118,0.397665471,3.172958851,0.936672032,0.001309835,0.685473025,3.293235302,1.339254379,0.000523568,0.406519979,3.262475252,0.993666172,0.001549621,0.657970548,3.471931458,0.652920902,0.001355966,0.463014215,3.484524727,0.202704787,0.003360095
1,0.5684129,0.725828171,-3.826603651,0.999495566,0.650688052,0.605903089,-3.812819004,0.998963535,0.693921745,0.611023366,-3.812382221,0.998867512,0.735844851,0.616810918,-3.812485218,0.998294294,0.51023376,0.591913879,-3.815899372,0.999290049,0.462734163,0.589666188,-3.816781521,0.999423742,0.428397745,0.588215113,-3.81684947,0.999355972,0.799866199,0.639165699,-3.163281202,0.998259425,0.387606025,0.591464102,-3.178076267,0.999651313,0.626251876,0.863372803,-3.531490326,0.998185098,0.493463814,0.843856573,-3.537115097,0.998972237,0.912617505,0.895245016,-2.233314514,0.974102914,0.216128707,0.897566259,-2.255843878,0.994923115,1.103637218,1.318573594,-1.699309349,0.194129318,0.070689693,1.42276752,-1.546491027,0.345504552,1.052183867,1.632480741,-1.712943792,0.02536848,0.099880591,1.885227323,-1.472471356,0.050324585,1.057467461,1.742944002,-1.72699964,0.031497244,0.088992938,2.045378923,-1.511414766,0.059822612,1.033349752,1.704788446,-1.800245047,0.040448919,0.124112114,2.007816553,-1.599030614,0.081099682,1.006991148,1.663338184,-1.736554503,0.040596813,0.149210244,1.944561481,-1.504196167,0.08044856,0.733317792,1.888600588,-0.050731689,0.004250722,0.328113347,1.884729028,0.055774234,0.004792291,0.669353187,2.493392467,-0.030568516,0.010806701,0.329363674,2.516152859,-0.040405191,0.01217982,0.688929915,3.168610573,1.296410799,0.001094035,0.397194505,3.155327559,0.954279065,0.001312049,0.686377048,3.283272982,1.382166743,0.000508747,0.405919164,3.241816044,0.999701321,0.001554134,0.658432841,3.454728842,0.68443948,0.00132951,0.46360907,3.463675976,0.236180931,0.00339018
1,0.568232059,0.72445333,-3.762194157,0.999469161,0.650505781,0.605180144,-3.759780407,0.998901188,0.693729937,0.610336423,-3.759399414,0.99879545,0.735567927,0.616088629,-3.759471893,0.998181164,0.510153413,0.590882003,-3.757706165,0.999252975,0.462704986,0.588671982,-3.758442402,0.999392807,0.428370088,0.587268829,-3.758538008,0.999316275,0.799786925,0.637849092,-3.135590553,0.998113871,0.387589872,0.590266764,-3.122095823,0.999625385,0.626151443,0.861749887,-3.474641323,0.998085797,0.493412018,0.842686534,-3.472372532,0.998941422,0.913456321,0.894279778,-2.229365349,0.973638415,0.216290355,0.894961774,-2.196625948,0.994993925,1.104825616,1.318801641,-1.799455643,0.196742162,0.070282213,1.422246695,-1.560450792,0.350878477,1.055097461,1.639758348,-1.962836981,0.024960114,0.097951099,1.877860427,-1.611540794,0.049894366,1.061818361,1.753107309,-2.004872322,0.031075899,0.086041048,2.038111687,-1.67066741,0.059113443,1.035565495,1.71543479,-2.084652901,0.039876316,0.121667013,1.999859929,-1.757818937,0.080207109,1.009015799,1.673400521,-1.992582321,0.039953608,0.147417426,1.937855244,-1.645894289,0.079496942,0.734844983,1.888780713,-0.054446656,0.004271429,0.328049153,1.879636407,0.05939731,0.004856698,0.676009953,2.592988014,-0.027357539,0.011308662,0.341057032,2.559317827,-0.023244446,0.012719196,0.68991673,3.272843122,1.28074491,0.001144521,0.39002946,3.258260489,0.935995877,0.001421596,0.686600804,3.385536432,1.35674262,0.000511078,0.396159351,3.359065533,0.987847507,0.00166528,0.657936454,3.572365761,0.619908154,0.001355542,0.452010542,3.580800772,0.163343117,0.00364469
1,0.569099009,0.724401116,-3.760896683,0.999440312,0.650721371,0.605090559,-3.76073122,0.998815596,0.693803489,0.610239983,-3.760299206,0.998675764,0.735535324,0.615974844,-3.760392666,0.998008072,0.51161325,0.590616107,-3.760569811,0.999215901,0.463781655,0.588268459,-3.761266232,0.999359727,0.429167897,0.586862981,-3.761356831,0.999284387,0.799577832,0.636794865,-3.144882679,0.997866094,0.387714148,0.589867413,-3.136747837,0.999601662,0.626472771,0.861584961,-3.475835085,0.997998893,0.49435848,0.842663109,-3.476319075,0.998932362,0.914757431,0.893089354,-2.227381468,0.97290951,0.216029093,0.894976318,-2.233047485,0.99512738,1.10517323,1.319491029,-1.662971497,0.202934951,0.068280727,1.429433346,-1.690189719,0.366773039,1.054954529,1.659720898,-1.541855335,0.024424199,0.098285243,1.918316364,-1.769636869,0.050414566,1.061669469,1.778383732,-1.541178703,0.030122874,0.086331919,2.091724396,-1.836084723,0.058704138,1.036659002,1.744213104,-1.629063845,0.03858747,0.125010341,2.051767111,-1.921728373,0.07960631,1.010042906,1.701698899,-1.568108439,0.038726471,0.151191562,1.985720515,-1.802674651,0.079017162,0.742475748,1.889873624,-0.058091275,0.004373554,0.328070194,1.876642704,0.06258776,0.005015029,0.686615765,2.669500828,0.006475481,0.013065014,0.351274908,2.624104261,0.000439228,0.013574788,0.695789516,3.376847029,1.276266932,0.001263391,0.384450912,3.360102415,0.952383339,0.001545395,0.691552222,3.493311644,1.344850183,0.000521157,0.39147976,3.469429493,1.007035136,0.001799554,0.658088267,3.682964802,0.557755589,0.001424355,0.436219364,3.68659687,0.156462878,0.003906184
1,0.577921927,0.721213102,-3.365788937,0.999309003,0.654435515,0.601168334,-3.379758358,0.998033404,0.696042299,0.605487704,-3.379142761,0.997839391,0.735976398,0.610153258,-3.379463911,0.996733606,0.523249149,0.586697459,-3.385036469,0.998822331,0.473949581,0.584096253,-3.385199785,0.999066234,0.437182516,0.582578957,-3.385351181,0.998939931,0.795482278,0.624055505,-2.81499052,0.996186614,0.390024155,0.58685571,-2.820249319,0.999364913,0.630425572,0.854809761,-3.096693516,0.997637868,0.503895044,0.836976409,-3.099008322,0.998972952,0.922264576,0.882653475,-1.93980813,0.972580135,0.211661845,0.90205133,-2.034294844,0.996025264,1.133619189,1.320406556,-1.331714272,0.253714085,0.045156647,1.468265057,-1.590767026,0.466798216,1.091037273,1.69782269,-1.361376047,0.01933893,0.081127107,1.965198755,-1.870741129,0.055763874,1.108950377,1.828883052,-1.395497084,0.021194248,0.057317782,2.136315346,-1.97021234,0.054161325,1.0722121,1.805225372,-1.479712129,0.027945595,0.114715122,2.105059624,-2.054659605,0.074233092,1.047789335,1.761865258,-1.395070553,0.0286138,0.143208712,2.040220976,-1.90807271,0.07481803,0.772463799,1.902739167,-0.048968412,0.003077017,0.333347112,1.883729815,0.052118935,0.003701912,0.739016533,2.778376102,0.224964812,0.018459452,0.383688629,2.742921591,0.13822189,0.013259158,0.744573653,3.52978754,1.340265512,0.001578379,0.407030493,3.496637583,0.989332974,0.001634796,0.741496205,3.657576561,1.393227577,0.000472868,0.413388669,3.617316008,1.049181581,0.001847608,0.694741428,3.833146572,0.556661904,0.001615988,0.473598778,3.803879976,0.149748281,0.003952798
0,0.569109082,0.446052104,-1.5023036,0.998614728,0.604224443,0.368247241,-1.402195215,0.997534096,0.623204589,0.370002389,-1.40300858,0.997477829,0.643541694,0.373357803,-1.403253913,0.996872008,0.533638537,0.368294805,-1.408973694,0.997921109,0.506594777,0.36906141,-1.408518195,0.998292029,0.481448084,0.370950967,-1.409342527,0.998400271,0.67533195,0.423771411,-0.773494065,0.996485591,0.448642552,0.418602079,-0.781940818,0.998778105,0.613564074,0.547108471,-1.26940608,0.998713136,0.521773696,0.541331112,-1.273031712,0.999228418,0.861369312,0.888687074,-0.388434201,0.977773428,0.276773274,0.905560672,-0.45726195,0.988110602,0.985324085,1.391316056,-0.423343241,0.106661208,0.1684075,1.444776297,-0.522723138,0.314718932,0.971806169,1.787106633,-1.073295355,0.025726542,0.239836425,1.782095075,-1.434504271,0.103352062,0.994310856,1.932252169,-1.287810326,0.039528817,0.23372595,1.915918708,-1.672132492,0.1213843,0.94288075,1.913804889,-1.404079199,0.060617242,0.290862054,1.873165965,-1.787845373,0.18316476,0.918213546,1.861409903,-1.154370666,0.059767131,0.307227552,1.822565556,-1.509632945,0.170805171,0.778708398,1.887477279,-0.093679532,0.000786076,0.393649161,1.909839272,0.099238709,0.000807991,0.793983281,2.755015135,-0.160068125,0.004013256,0.432217598,2.76123929,-0.012439346,0.001806151,0.809005916,3.541721821,0.621218204,0.000478333,0.474282682,3.536142111,0.522070765,0.000147498,0.818820477,3.6645329,0.642470896,0.000211572,0.475229114,3.655471563,0.546840787,0.000294665,0.756653905,3.778171539,-0.260528386,0.000322148,0.533875644,3.764568329,-0.397800177,0.000655126
0,0.571580589,0.423676133,-1.513945818,0.998810709,0.602851748,0.353197366,-1.406837106,0.997967124,0.621549189,0.355704635,-1.407665372,0.997984827,0.641137242,0.358342946,-1.408017635,0.99759233,0.534232318,0.35275954,-1.413420081,0.998173773,0.508367598,0.355072647,-1.413034916,0.998505592,0.482952535,0.357192993,-1.413882971,0.998565733,0.67172277,0.4083516,-0.772613823,0.997303426,0.44852528,0.40396741,-0.779675186,0.998811126,0.61423862,0.524734497,-1.281005144,0.998968542,0.524231374,0.520061851,-1.284432292,0.999296367,0.860227585,0.887851059,-0.426418215,0.981333613,0.276399642,0.902125359,-0.4474473,0.987618506,0.991111934,1.397314668,-0.556629717,0.117754519,0.175943196,1.456060052,-0.62362659,0.262280405,0.968971252,1.806199193,-1.180213451,0.027186943,0.236302286,1.742850542,-1.705146194,0.084751494,0.993355572,1.956267118,-1.378202796,0.042035855,0.229473829,1.863088608,-1.963065863,0.105422907,0.935955167,1.937135696,-1.482573032,0.065896913,0.278397709,1.817811489,-2.074751377,0.163226172,0.912193894,1.880898833,-1.252197623,0.064566605,0.293486267,1.76975286,-1.78926599,0.152836487,0.775756001,1.890187144,-0.102319106,0.000786098,0.390140742,1.911918163,0.108138904,0.000776201,0.794863045,2.760335445,-0.186194167,0.003161311,0.434410572,2.760966539,-0.116305172,0.001296902,0.818939984,3.547116756,0.5940727,0.000445337,0.471609771,3.535942078,0.428474516,0.000105614,0.830144525,3.6722157,0.613349736,0.000199712,0.47176367,3.658547878,0.45138669,0.000243924,0.766528845,3.780837774,-0.306482881,0.000262827,0.528459907,3.76295495,-0.510477781,0.000484894
0,0.571827054,0.423239052,-1.523908496,0.998814762,0.602809906,0.352825522,-1.41552186,0.997969568,0.621497393,0.355357438,-1.416359186,0.998000324,0.64107132,0.357969373,-1.416668415,0.997604787,0.53423214,0.352461159,-1.422957182,0.998170257,0.50839597,0.354860157,-1.422551274,0.99851054,0.482975334,0.357073754,-1.423414111,0.998564124,0.671502233,0.407811046,-0.778789401,0.99733156,0.448336214,0.403962106,-0.788686991,0.998804569,0.61439687,0.524383068,-1.289859533,0.998965025,0.524751008,0.519903243,-1.294317961,0.999290347,0.860237718,0.88781482,-0.428064167,0.98109597,0.27670151,0.902114928,-0.475944608,0.987468779,0.991618335,1.396478057,-0.545523524,0.115218274,0.180353075,1.46153295,-0.65666157,0.256762832,0.969160855,1.805993438,-1.187436819,0.026563108,0.256565779,1.747770548,-1.692642808,0.082646705,0.993801117,1.955892324,-1.386791825,0.041122463,0.255729198,1.868567586,-1.953442574,0.103182264,0.9361974,1.937048674,-1.490015149,0.064586677,0.303951144,1.824489713,-2.064937592,0.160284057,0.912340045,1.880609274,-1.260297656,0.063280538,0.315876514,1.775332093,-1.774385452,0.149838865,0.778024018,1.890259027,-0.100154996,0.000785869,0.391698778,1.912163854,0.106043957,0.000775783,0.797302604,2.760110617,-0.180698842,0.003227818,0.438138634,2.761083126,-0.09671016,0.001306818,0.823071003,3.546251774,0.596250355,0.000452361,0.477254957,3.536010504,0.457051039,0.000105297,0.834457755,3.671802759,0.615791798,0.000204524,0.47764501,3.658599377,0.481568664,0.000244831,0.769864321,3.780424595,-0.304631501,0.000268676,0.535776138,3.762915611,-0.479760259,0.00048704
0,0.572468162,0.421872109,-1.529188156,0.998814166,0.602656245,0.351571083,-1.420066595,0.997959673,0.621323109,0.354344308,-1.420888901,0.997984707,0.640874147,0.357081085,-1.421186209,0.997612238,0.534549594,0.351201504,-1.428325891,0.998157859,0.509021461,0.353835225,-1.427884459,0.998493791,0.483596474,0.35635516,-1.428726077,0.998553038,0.671107948,0.406808436,-0.781485319,0.99729991,0.448281765,0.403510183,-0.79566747,0.998770475,0.614753902,0.523758709,-1.294922948,0.998975515,0.525780797,0.519248724,-1.300141573,0.999285281,0.860404372,0.888146341,-0.43015942,0.980530739,0.275515616,0.902863383,-0.496929586,0.98715955,0.994528294,1.396662474,-0.50738126,0.110662818,0.174755022,1.464975119,-0.621063709,0.247826114,0.96738112,1.807359815,-1.161960244,0.025067519,0.251534641,1.800406098,-1.525221229,0.07776732,0.989425361,1.957314372,-1.36511898,0.039264861,0.250396341,1.934343576,-1.773041129,0.097998008,0.93370837,1.939582109,-1.467989802,0.061994281,0.300960213,1.898062944,-1.893771768,0.153195441,0.910342872,1.883720994,-1.23591888,0.0606662,0.313440055,1.84551537,-1.605810165,0.143390745,0.778447151,1.896355391,-0.097516485,0.000756645,0.390366733,1.920425653,0.103317603,0.00074527,0.793901205,2.765695333,-0.113772176,0.003233114,0.434740782,2.772134066,0.003423115,0.001298341,0.816857338,3.549802303,0.740085244,0.000469838,0.471445322,3.540573359,0.612073898,0.0001047,0.827328682,3.675303698,0.768111765,0.000205501,0.471609056,3.661825418,0.64407891,0.000244796,0.764714777,3.782701254,-0.140788436,0.000273359,0.529014289,3.7685256,-0.30822444,0.000487278
0,0.572480559,0.421894878,-1.530389667,0.998793781,0.602628529,0.35157606,-1.421888828,0.997927487,0.621287704,0.35436213,-1.422735333,0.997954011,0.640837014,0.357113689,-1.423049927,0.997580945,0.534577668,0.351193249,-1.429688573,0.998119652,0.509103417,0.353822023,-1.429238558,0.998462439,0.483690083,0.35634464,-1.43008256,0.998522162,0.671071351,0.406806678,-0.781969905,0.997273088,0.448281467,0.403493375,-0.79518652,0.9987427,0.614765406,0.523779571,-1.295350552,0.998965859,0.525936961,0.519256532,-1.300248623,0.99927187,0.860530078,0.888078153,-0.42986989,0.980359316,0.275465637,0.90282017,-0.48932308,0.986916482,0.996686816,1.396595359,-0.50865835,0.11100027,0.173235789,1.4649719,-0.619061351,0.246512145,0.969184518,1.807295203,-1.162475705,0.02508867,0.25080353,1.796825409,-1.539909601,0.077149153,0.991341233,1.95717752,-1.366210818,0.039257415,0.249943107,1.929302096,-1.790191054,0.097406246,0.935130119,1.939255476,-1.470870018,0.062023826,0.300632656,1.88948524,-1.908819437,0.152499363,0.911643505,1.883414626,-1.236906767,0.060725722,0.313031614,1.838475347,-1.620233774,0.142764792,0.778434634,1.896328688,-0.09997274,0.000748148,0.389940768,1.92038846,0.105755791,0.000735464,0.794267058,2.765894651,-0.118289672,0.003220115,0.435707629,2.772171974,0.005923371,0.001296514,0.817007542,3.549851656,0.728888929,0.000473117,0.47288996,3.540596962,0.619344294,0.000104671,0.827545524,3.675322056,0.755514801,0.000205052,0.473088264,3.661872387,0.651969135,0.000247915,0.764697313,3.783141613,-0.160641283,0.00027164,0.530606687,3.769167185,-0.308107913,0.00048822
0,0.572445512,0.421909541,-1.531592727,0.998807251,0.602603436,0.351635009,-1.425154209,0.997944117,0.621274829,0.354445636,-1.426011801,0.997971952,0.640832186,0.357230663,-1.426348805,0.997605979,0.53457886,0.351190537,-1.431302428,0.998128653,0.509131789,0.353809178,-1.430830598,0.998468161,0.483736217,0.356333464,-1.431665659,0.9985286,0.671066761,0.406848222,-0.790986657,0.997308671,0.448278576,0.403416038,-0.795177698,0.998745084,0.614772201,0.523811281,-1.297283411,0.998982191,0.525949836,0.519224226,-1.300499916,0.999280155,0.861141026,0.888026416,-0.443987191,0.980555892,0.275443614,0.902808487,-0.486759722,0.987056911,0.998106182,1.39708066,-0.544864535,0.110609263,0.173852041,1.468492866,-0.612496555,0.245626166,0.971537888,1.81031692,-1.213029861,0.024716755,0.253428608,1.798003435,-1.562847376,0.076328628,0.995460212,1.960414767,-1.42800498,0.03864507,0.252484441,1.930125952,-1.816366792,0.096283369,0.937938392,1.943603039,-1.531022429,0.061198231,0.303873241,1.889216542,-1.933599114,0.151105434,0.913927376,1.887341738,-1.287920952,0.059936345,0.3165209,1.838050961,-1.643509865,0.141360387,0.778838992,1.896387577,-0.105320551,0.000739681,0.390038729,1.92070365,0.111109219,0.000728543,0.796658397,2.76678586,-0.120985426,0.003275358,0.439488322,2.775579691,0.016599011,0.001319072,0.821309865,3.551290751,0.72397387,0.00048266,0.481054455,3.545600891,0.632503271,0.00010559,0.832987666,3.677163839,0.750364661,0.000207257,0.482699573,3.667316437,0.664790094,0.000251951,0.767389238,3.785906792,-0.169794589,0.000273829,0.53817451,3.776853085,-0.297117859,0.000492689
0,0.572262287,0.421936721,-1.499796271,0.998846591,0.602527738,0.351693422,-1.399217486,0.998006642,0.621236265,0.35449782,-1.400016308,0.99802506,0.640812159,0.35727188,-1.400324583,0.997676611,0.534547269,0.351230234,-1.402676225,0.998186946,0.509150922,0.35381797,-1.402092338,0.998511136,0.483798593,0.356324315,-1.40290904,0.998575926,0.671066284,0.406845272,-0.781118572,0.997367799,0.448469162,0.403159708,-0.772093713,0.998783112,0.614754856,0.523821115,-1.272357583,0.999019742,0.525913715,0.519151747,-1.271001577,0.999306917,0.861710429,0.888018489,-0.443006903,0.980927348,0.275413662,0.903144419,-0.478746712,0.98763293,0.998093247,1.396607995,-0.559264839,0.10877452,0.172759831,1.467989564,-0.586073816,0.251698703,0.972106814,1.810221553,-1.272687793,0.024459012,0.252486974,1.807398558,-1.514833689,0.077794746,0.99629128,1.960205674,-1.491649032,0.038373981,0.250600219,1.944256186,-1.762696862,0.097460687,0.939067364,1.943324447,-1.590011716,0.060849167,0.303702176,1.904897332,-1.883537292,0.153009012,0.91471827,1.887288332,-1.347464561,0.059685893,0.316414714,1.852589488,-1.595113873,0.143390164,0.779474318,1.896435976,-0.106157482,0.000737842,0.390848994,1.921034455,0.111911617,0.000731834,0.797855079,2.766776085,-0.110679626,0.003206239,0.440376341,2.777186155,0.071490847,0.001304912,0.822735012,3.55034709,0.751957834,0.000482699,0.483754694,3.545550346,0.701604366,0.000103462,0.834594607,3.675554514,0.781043947,0.000206713,0.485611618,3.666590452,0.737145245,0.00025011,0.768826127,3.785072088,-0.128904864,0.000269413,0.541815758,3.776885033,-0.207382709,0.000485773
0,0.572532654,0.422007054,-1.50255537,0.998862088,0.602621555,0.351755619,-1.401053548,0.998023391,0.621331513,0.354557216,-1.401863456,0.998040676,0.640964389,0.357339263,-1.402174234,0.997693181,0.534779906,0.351272702,-1.405145884,0.998205483,0.509539306,0.353837311,-1.404583454,0.998529315,0.484170765,0.356333077,-1.405406117,0.998594105,0.671149969,0.406897187,-0.780925095,0.99737072,0.44850713,0.403146803,-0.773546398,0.998799264,0.615004539,0.523963153,-1.273868084,0.999038815,0.526320279,0.519186437,-1.273382306,0.999321878,0.861832142,0.888014436,-0.442460299,0.981148839,0.27507472,0.903232992,-0.478613794,0.988094747,0.998772979,1.396055579,-0.562519908,0.108496979,0.172024682,1.468909502,-0.585811853,0.257451296,0.975024402,1.810129523,-1.290876746,0.024286855,0.251127541,1.812742829,-1.525232315,0.078731753,0.999337494,1.960121751,-1.508815408,0.038014047,0.248815253,1.949949503,-1.774154305,0.097707815,0.942747891,1.943088889,-1.607793808,0.060264878,0.302557409,1.910948157,-1.896839857,0.153320029,0.917909801,1.887069821,-1.365630865,0.059172701,0.315608621,1.858217597,-1.606152296,0.143902868,0.779855192,1.896282792,-0.106090508,0.000752661,0.390973449,1.921155334,0.111835733,0.000752439,0.799919784,2.766310692,-0.10214702,0.003207486,0.443157732,2.777368069,0.06325721,0.001318184,0.825369835,3.548843861,0.766822278,0.00049833,0.487546265,3.545557976,0.697504163,0.000105742,0.836932361,3.673557997,0.796510816,0.000213135,0.488959968,3.666584253,0.733101964,0.000259266,0.772889495,3.784626484,-0.113217711,0.000272433,0.547409117,3.776894093,-0.216881782,0.000496069
